Num_Acc,id_vehicule,fixed_obstacle ,movable_obstacle,initial_shock,maneuver,motor,occupants_public_transport
201900012347,138 283 517,8,0,1,0,1,0.0
201900012348,138 283 515,0,2,1,5,1,0.0
201900012348,138 283 516,0,2,1,5,1,0.0
201900012349,138 283 514,6,0,7,14,3,0.0
201900012350,138 283 512,0,2,7,15,1,0.0
201900012350,138 283 513,0,2,1,1,1,0.0
201900012351,138 283 510,0,2,3,13,1,0.0
201900012351,138 283 511,0,2,6,1,1,0.0
201900012352,138 283 509,6,0,1,1,1,0.0
201900012353,138 283 507,0,2,2,15,1,0.0
201900012353,138 283 508,0,2,1,1,1,0.0
201900012354,138 283 505,0,2,8,13,5,0.0
201900012354,138 283 506,0,9,2,17,1,0.0
201900012355,138 283 502,0,2,1,2,1,0.0
201900012355,138 283 503,0,2,1,2,1,0.0
201900012355,138 283 504,0,0,4,0,1,0.0
201900012356,138 283 501,12,0,0,26,1,0.0
201900012357,138 283 500,0,1,2,1,0,0.0
201900012358,138 283 498,0,9,3,9,1,0.0
201900012358,138 283 499,0,0,5,1,5,0.0
201900012359,138 283 496,0,2,1,17,1,0.0
201900012359,138 283 497,0,2,3,15,1,0.0
201900012360,138 283 493,0,2,0,2,6,0.0
201900012360,138 283 494,0,9,1,2,1,0.0
201900012361,138 283 491,0,2,1,19,5,0.0
201900012361,138 283 492,0,9,2,1,1,0.0
201900012362,138 283 489,0,2,5,15,1,0.0
201900012362,138 283 490,0,2,0,1,1,0.0
201900012363,138 283 487,0,2,1,17,1,0.0
201900012363,138 283 488,0,0,8,15,0,1.0
201900012364,138 283 485,0,2,1,1,0,0.0
201900012364,138 283 486,0,0,1,15,0,0.0
201900012365,138 283 483,0,2,1,1,1,0.0
201900012365,138 283 484,0,2,3,10,1,0.0
201900012366,138 283 482,0,1,1,1,1,0.0
201900012367,138 283 481,0,0,1,1,1,0.0
201900012368,138 283 479,0,2,1,1,1,0.0
201900012368,138 283 480,0,2,8,1,1,0.0
201900012369,138 283 478,2,0,0,0,1,0.0
201900012370,138 283 476,0,0,3,1,1,0.0
201900012370,138 283 477,0,0,3,0,1,0.0
201900012371,138 283 474,0,2,3,15,1,0.0
201900012371,138 283 475,0,2,1,1,1,0.0
201900012372,138 283 471,0,2,1,1,1,0.0
201900012372,138 283 472,0,2,6,4,1,0.0
201900012373,138 283 470,0,1,2,1,1,0.0
201900012374,138 283 466,0,0,4,2,1,0.0
201900012374,138 283 467,0,2,1,2,1,0.0
201900012375,138 283 464,0,2,3,9,1,0.0
201900012375,138 283 465,0,0,5,1,1,0.0
201900012376,138 283 463,3,0,2,1,1,0.0
201900012377,138 283 461,0,2,8,1,1,0.0
201900012377,138 283 462,0,2,8,26,1,0.0
201900012378,138 283 459,0,9,3,1,1,0.0
201900012378,138 283 460,0,2,3,26,5,0.0
201900012379,138 283 458,0,0,0,23,1,0.0
201900012380,138 283 456,0,2,1,1,1,0.0
201900012380,138 283 457,0,2,8,10,1,0.0
201900012381,138 283 455,0,0,0,1,5,0.0
201900012382,138 283 454,12,0,1,1,1,0.0
201900012383,138 283 453,13,0,2,1,1,0.0
201900012384,138 283 452,6,0,1,14,1,0.0
201900012385,138 283 451,0,0,9,1,1,0.0
201900012386,138 283 449,0,2,3,1,1,0.0
201900012386,138 283 450,0,2,3,1,1,0.0
201900012387,138 283 448,0,0,0,16,0,0.0
201900012388,138 283 446,0,2,7,17,1,0.0
201900012388,138 283 447,0,2,8,15,1,0.0
201900012389,138 283 445,12,0,7,1,1,0.0
201900012390,138 283 443,0,0,1,1,1,0.0
201900012390,138 283 444,0,0,1,1,1,0.0
201900012391,138 283 442,0,0,0,1,1,0.0
201900012392,138 283 440,0,2,6,1,1,0.0
201900012392,138 283 441,0,2,3,13,1,0.0
201900012393,138 283 439,13,0,0,16,1,0.0
201900012394,138 283 438,0,1,1,1,1,0.0
201900012395,138 283 436,0,2,3,16,0,0.0
201900012395,138 283 437,0,2,2,1,0,0.0
201900012396,138 283 434,0,0,6,1,0,0.0
201900012396,138 283 435,0,2,1,1,0,0.0
201900012397,138 283 433,13,0,9,14,6,0.0
201900012398,138 283 431,0,2,8,1,1,0.0
201900012398,138 283 432,0,2,3,15,1,0.0
201900012399,138 283 426,0,2,1,1,1,0.0
201900012399,138 283 427,0,2,4,15,1,0.0
201900012399,138 283 428,0,2,3,1,1,0.0
201900012399,138 283 429,0,2,8,1,1,0.0
201900012399,138 283 430,0,2,3,1,1,0.0
201900012400,138 283 424,0,2,1,12,1,0.0
201900012400,138 283 425,0,0,4,1,1,0.0
201900012401,138 283 422,0,2,7,1,5,0.0
201900012401,138 283 423,0,2,1,5,5,0.0
201900012402,138 283 421,0,1,3,1,1,0.0
201900012403,138 283 420,0,0,0,1,1,0.0
201900012404,138 283 419,0,0,7,0,1,0.0
201900012405,138 283 418,2,0,0,1,1,0.0
201900012406,138 283 416,0,2,1,1,5,0.0
201900012406,138 283 417,0,9,3,15,6,0.0
201900012407,138 283 414,0,2,1,1,5,0.0
201900012407,138 283 415,0,2,3,13,1,0.0
201900012408,138 283 412,0,2,1,1,1,0.0
201900012408,138 283 413,0,2,1,15,1,0.0
201900012409,138 283 410,0,0,4,15,1,0.0
201900012409,138 283 411,0,2,1,1,1,0.0
201900012410,138 283 408,0,2,3,13,1,0.0
201900012410,138 283 409,0,2,1,1,1,0.0
201900012411,138 283 407,6,0,3,26,0,0.0
201900012412,138 283 405,0,2,1,9,1,0.0
201900012412,138 283 406,0,0,7,1,1,0.0
201900012413,138 283 404,0,0,0,1,3,0.0
201900012414,138 283 402,0,2,3,1,1,0.0
201900012414,138 283 403,0,2,3,1,1,0.0
201900012415,138 283 400,0,2,3,15,1,0.0
201900012415,138 283 401,0,2,2,1,1,0.0
201900012416,138 283 399,6,0,9,1,1,0.0
201900012417,138 283 397,0,2,1,1,1,0.0
201900012417,138 283 398,0,2,1,1,1,0.0
201900012418,138 283 395,0,2,1,0,1,0.0
201900012418,138 283 396,0,2,8,15,1,0.0
201900012419,138 283 394,0,1,2,15,1,0.0
201900012420,138 283 392,0,2,1,1,1,0.0
201900012420,138 283 393,0,2,1,13,1,0.0
201900012421,138 283 390,0,2,2,1,1,0.0
201900012421,138 283 391,0,2,3,19,1,0.0
201900012422,138 283 385,0,0,0,0,1,0.0
201900012423,138 283 384,0,0,0,26,0,0.0
201900012424,138 283 383,0,2,6,1,1,0.0
201900012425,138 283 380,0,2,4,2,1,0.0
201900012425,138 283 381,0,2,1,12,1,0.0
201900012425,138 283 382,0,2,1,2,1,0.0
201900012426,138 283 377,0,2,8,22,0,0.0
201900012426,138 283 378,1,0,7,2,0,0.0
201900012426,138 283 379,0,2,4,2,0,0.0
201900012427,138 283 374,0,2,5,12,0,0.0
201900012427,138 283 375,0,2,1,3,0,0.0
201900012428,138 283 373,6,0,0,1,1,0.0
201900012429,138 283 371,0,2,1,2,1,0.0
201900012429,138 283 372,4,0,4,2,1,0.0
201900012430,138 283 369,1,0,6,26,1,0.0
201900012430,138 283 370,0,0,0,0,1,0.0
201900012431,138 283 368,4,0,1,2,1,0.0
201900012432,138 283 366,0,2,1,2,1,0.0
201900012432,138 283 367,0,2,5,2,1,0.0
201900012433,138 283 365,3,0,2,14,1,0.0
201900012434,138 283 363,0,2,2,12,1,0.0
201900012434,138 283 364,0,2,8,1,1,0.0
201900012435,138 283 360,0,2,6,1,1,0.0
201900012435,138 283 361,0,2,0,1,1,0.0
201900012435,138 283 362,0,2,4,9,1,0.0
201900012436,138 283 358,0,2,1,1,1,0.0
201900012436,138 283 359,0,2,4,1,1,0.0
201900012437,138 283 356,0,2,4,1,1,0.0
201900012437,138 283 357,0,2,1,1,1,0.0
201900012438,138 283 354,0,2,4,1,1,0.0
201900012438,138 283 355,0,2,1,1,1,0.0
201900012439,138 283 352,0,2,1,1,1,0.0
201900012439,138 283 353,0,2,4,1,1,0.0
201900012440,138 283 349,0,2,4,2,1,0.0
201900012440,138 283 350,0,2,4,2,1,0.0
201900012440,138 283 351,0,2,1,2,0,0.0
201900012441,138 283 346,0,2,4,2,1,0.0
201900012441,138 283 347,0,2,1,2,1,0.0
201900012441,138 283 348,0,2,1,2,1,0.0
201900012442,138 283 344,0,2,1,2,1,0.0
201900012442,138 283 345,0,2,4,2,1,0.0
201900012443,138 283 342,0,2,4,2,1,0.0
201900012443,138 283 343,0,2,1,2,1,0.0
201900012444,138 283 340,0,2,3,1,1,0.0
201900012444,138 283 341,0,2,5,1,1,0.0
201900012445,138 283 339,4,0,3,2,1,0.0
201900012446,138 283 337,0,2,8,19,3,0.0
201900012446,138 283 338,0,2,0,21,1,0.0
201900012447,138 283 335,0,2,4,0,1,0.0
201900012447,138 283 336,0,2,1,2,1,0.0
201900012448,138 283 333,0,2,6,1,1,0.0
201900012448,138 283 334,0,2,1,21,1,0.0
201900012449,138 283 332,0,0,2,1,1,0.0
201900012450,138 283 330,0,2,1,3,1,0.0
201900012450,138 283 331,0,2,5,2,1,0.0
201900012451,138 283 329,1,0,1,14,1,0.0
201900012452,138 283 327,1,0,1,26,1,0.0
201900012452,138 283 328,0,2,4,23,1,0.0
201900012453,138 283 325,0,2,3,1,1,0.0
201900012453,138 283 326,4,2,3,1,1,0.0
201900012454,138 283 324,4,0,3,1,1,0.0
201900012455,138 283 322,0,2,3,1,1,0.0
201900012455,138 283 323,0,2,4,2,1,0.0
201900012456,138 283 321,4,0,8,21,1,0.0
201900012457,138 283 318,0,2,2,1,1,0.0
201900012457,138 283 319,0,2,3,13,1,0.0
201900012457,138 283 320,0,2,0,0,0,0.0
201900012458,138 283 316,0,2,4,2,1,0.0
201900012458,138 283 317,0,2,1,2,1,0.0
201900012459,138 283 315,0,0,9,2,1,0.0
201900012460,138 283 312,0,2,1,2,1,0.0
201900012460,138 283 313,0,2,4,2,1,0.0
201900012460,138 283 314,0,2,4,2,1,0.0
201900012461,138 283 309,0,2,1,21,1,0.0
201900012461,138 283 310,0,2,0,0,1,0.0
201900012461,138 283 311,4,2,1,0,1,0.0
201900012462,138 283 308,4,0,0,1,1,0.0
201900012463,138 283 306,3,0,3,1,1,0.0
201900012463,138 283 307,0,6,1,1,1,0.0
201900012464,138 283 303,0,2,4,1,1,0.0
201900012464,138 283 304,0,2,1,2,1,0.0
201900012464,138 283 305,0,2,4,2,1,0.0
201900012465,138 283 299,0,2,4,1,1,0.0
201900012465,138 283 300,0,2,1,1,1,0.0
201900012466,138 283 297,0,2,3,9,1,0.0
201900012466,138 283 298,0,2,5,1,1,0.0
201900012467,138 283 291,0,2,3,13,1,0.0
201900012467,138 283 292,0,2,3,14,1,0.0
201900012468,138 283 289,0,2,1,1,1,0.0
201900012468,138 283 290,0,0,8,15,1,0.0
201900012469,138 283 287,0,0,1,1,1,0.0
201900012469,138 283 288,0,2,2,15,1,0.0
201900012470,138 283 286,2,0,2,1,0,0.0
201900012471,138 283 284,6,2,2,1,1,0.0
201900012471,138 283 285,0,2,1,19,1,0.0
201900012472,138 283 282,0,2,1,1,1,0.0
201900012472,138 283 283,0,2,3,2,1,0.0
201900012473,138 283 280,0,2,1,1,0,0.0
201900012473,138 283 281,0,2,1,1,0,0.0
201900012474,138 283 277,0,2,3,1,1,0.0
201900012474,138 283 278,0,2,8,1,1,0.0
201900012474,138 283 279,0,2,3,13,1,0.0
201900012475,138 283 276,0,0,9,1,1,0.0
201900012476,138 283 275,6,0,1,6,1,0.0
201900012477,138 283 274,7,0,0,17,1,0.0
201900012478,138 283 272,0,2,8,1,1,0.0
201900012478,138 283 273,0,2,8,1,1,0.0
201900012479,138 283 271,13,0,1,1,1,0.0
201900012480,138 283 269,0,2,6,4,1,0.0
201900012480,138 283 270,0,2,1,1,1,0.0
201900012481,138 283 268,13,0,0,14,1,0.0
201900012482,138 283 266,0,2,6,15,1,0.0
201900012482,138 283 267,0,2,1,17,1,0.0
201900012483,138 283 264,0,2,1,21,1,0.0
201900012483,138 283 265,0,0,4,1,1,0.0
201900012484,138 283 262,13,0,1,13,1,0.0
201900012485,138 283 261,13,0,2,14,1,0.0
201900012486,138 283 260,0,1,1,1,0,0.0
201900012487,138 283 259,13,0,1,1,1,0.0
201900012488,138 283 258,0,1,2,1,1,0.0
201900012489,138 283 256,0,2,1,9,1,0.0
201900012489,138 283 257,0,2,1,9,1,0.0
201900012490,138 283 254,0,2,1,0,1,0.0
201900012490,138 283 255,0,2,8,0,1,0.0
201900012491,138 283 252,0,2,8,9,1,0.0
201900012491,138 283 253,0,2,1,1,1,0.0
201900012492,138 283 251,13,0,7,1,1,0.0
201900012493,138 283 250,0,6,1,1,0,0.0
201900012494,138 283 248,0,2,1,1,1,0.0
201900012494,138 283 249,0,0,6,9,1,0.0
201900012495,138 283 247,0,0,9,1,1,0.0
201900012496,138 283 246,2,0,1,13,1,0.0
201900012497,138 283 244,0,2,1,1,1,0.0
201900012497,138 283 245,0,2,4,1,1,0.0
201900012498,138 283 242,0,2,3,5,1,0.0
201900012498,138 283 243,0,2,3,1,1,0.0
201900012499,138 283 240,0,2,1,1,1,0.0
201900012499,138 283 241,0,2,1,5,1,0.0
201900012500,138 283 238,0,2,3,1,1,0.0
201900012500,138 283 239,12,2,3,13,1,0.0
201900012501,138 283 236,0,2,3,1,1,0.0
201900012501,138 283 237,0,2,3,15,1,0.0
201900012502,138 283 234,0,2,8,1,1,0.0
201900012502,138 283 235,0,2,2,19,1,0.0
201900012503,138 283 233,13,0,3,1,1,0.0
201900012504,138 283 232,2,0,2,14,1,0.0
201900012505,138 283 228,0,2,3,1,1,0.0
201900012505,138 283 229,0,2,3,13,1,0.0
201900012506,138 283 227,6,1,4,4,1,0.0
201900012507,138 283 226,0,0,3,1,1,0.0
201900012508,138 283 225,12,0,0,21,1,0.0
201900012509,138 283 223,0,2,8,1,1,0.0
201900012509,138 283 224,0,2,1,15,0,0.0
201900012510,138 283 221,0,0,1,1,1,0.0
201900012510,138 283 222,0,0,1,17,1,0.0
201900012511,138 283 219,0,2,1,1,1,0.0
201900012511,138 283 220,0,2,1,1,1,0.0
201900012512,138 283 218,0,0,9,1,1,0.0
201900012513,138 283 216,0,0,3,1,1,0.0
201900012513,138 283 217,0,0,2,19,1,0.0
201900012514,138 283 215,0,0,0,1,1,0.0
201900012515,138 283 213,0,2,2,10,1,0.0
201900012515,138 283 214,0,2,1,21,1,0.0
201900012516,138 283 212,0,0,9,2,1,0.0
201900012517,138 283 210,1,0,1,2,5,0.0
201900012517,138 283 211,0,2,8,2,1,0.0
201900012518,138 283 209,0,0,8,1,1,0.0
201900012519,138 283 207,0,2,1,1,1,0.0
201900012519,138 283 208,0,2,1,9,1,0.0
201900012520,138 283 205,11,9,3,6,1,0.0
201900012521,138 283 203,0,2,5,17,1,0.0
201900012521,138 283 204,0,2,8,2,2,0.0
201900012522,138 283 202,6,0,1,1,1,0.0
201900012523,138 283 199,0,2,1,2,1,0.0
201900012523,138 283 200,0,0,4,23,1,0.0
201900012524,138 283 196,3,2,3,1,1,0.0
201900012524,138 283 197,0,2,1,13,1,0.0
201900012525,138 283 195,1,0,1,1,1,0.0
201900012526,138 283 193,0,2,8,1,1,0.0
201900012526,138 283 194,0,2,8,11,1,0.0
201900012527,138 283 192,6,0,1,1,1,0.0
201900012528,138 283 191,13,0,1,13,0,0.0
201900012529,138 283 190,0,0,7,1,0,0.0
201900012530,138 283 188,0,2,3,1,1,0.0
201900012530,138 283 189,0,2,1,17,1,0.0
201900012531,138 283 183,0,2,6,1,1,0.0
201900012531,138 283 184,0,2,7,12,1,0.0
201900012531,138 283 185,0,2,4,1,1,0.0
201900012532,138 283 181,0,2,4,1,1,0.0
201900012532,138 283 182,0,2,1,1,1,0.0
201900012533,138 283 179,0,2,1,0,1,0.0
201900012533,138 283 180,0,2,4,0,1,0.0
201900012534,138 283 177,0,2,4,1,1,0.0
201900012534,138 283 178,0,2,0,0,1,0.0
201900012535,138 283 176,0,0,7,2,1,0.0
201900012536,138 283 174,0,2,1,1,1,0.0
201900012536,138 283 175,0,2,4,1,1,0.0
201900012537,138 283 172,0,0,0,0,1,0.0
201900012537,138 283 173,4,2,8,1,1,0.0
201900012538,138 283 170,0,2,2,1,1,0.0
201900012538,138 283 171,0,2,3,11,1,0.0
201900012539,138 283 169,4,0,1,0,1,0.0
201900012540,138 283 166,0,2,1,1,1,0.0
201900012540,138 283 167,0,2,2,14,1,0.0
201900012540,138 283 168,0,2,6,1,1,0.0
201900012541,138 283 163,0,2,1,2,1,0.0
201900012541,138 283 164,0,2,1,2,1,0.0
201900012541,138 283 165,0,2,4,2,1,0.0
201900012542,138 283 160,0,2,7,14,1,0.0
201900012542,138 283 161,0,2,8,1,1,0.0
201900012542,138 283 162,14,2,1,13,1,0.0
201900012543,138 283 155,0,0,9,1,1,0.0
201900012544,138 283 151,0,2,1,2,1,0.0
201900012544,138 283 152,0,2,4,1,1,0.0
201900012544,138 283 153,0,2,4,1,1,0.0
201900012544,138 283 154,0,2,4,1,1,0.0
201900012545,138 283 149,0,2,1,1,1,0.0
201900012545,138 283 150,0,2,4,11,1,0.0
201900012546,138 283 148,6,0,7,18,1,0.0
201900012547,138 283 146,0,2,4,23,1,0.0
201900012547,138 283 147,1,0,2,2,1,0.0
201900012548,138 283 144,0,2,4,1,1,0.0
201900012548,138 283 145,0,2,1,1,1,0.0
201900012549,138 283 142,0,2,8,1,1,0.0
201900012549,138 283 143,0,2,2,14,1,0.0
201900012550,138 283 138,0,2,4,23,1,0.0
201900012550,138 283 139,0,2,1,9,1,0.0
201900012550,138 283 140,0,2,1,9,1,0.0
201900012550,138 283 141,0,2,1,9,1,0.0
201900012551,138 283 136,0,2,4,2,1,0.0
201900012551,138 283 137,0,2,1,2,1,0.0
201900012552,138 283 132,0,2,4,1,1,0.0
201900012552,138 283 133,0,2,1,1,1,0.0
201900012552,138 283 134,0,2,1,2,1,0.0
201900012553,138 283 130,0,2,4,0,0,0.0
201900012553,138 283 131,0,2,1,2,1,0.0
201900012554,138 283 127,3,0,1,2,1,0.0
201900012555,138 283 124,0,2,4,1,1,0.0
201900012555,138 283 125,0,2,1,2,1,0.0
201900012556,138 283 122,4,2,1,13,1,0.0
201900012556,138 283 123,0,2,1,21,1,0.0
201900012557,138 283 120,0,2,3,1,1,0.0
201900012557,138 283 121,0,2,1,12,1,0.0
201900012558,138 283 117,0,2,1,2,1,0.0
201900012558,138 283 118,0,2,4,1,1,0.0
201900012558,138 283 119,0,2,4,1,1,0.0
201900012559,138 283 115,3,2,4,1,1,0.0
201900012559,138 283 116,0,2,1,1,1,0.0
201900012560,138 283 111,4,2,8,1,1,0.0
201900012560,138 283 112,4,2,1,13,1,0.0
201900012561,138 283 109,0,2,4,1,1,0.0
201900012561,138 283 110,0,2,1,2,1,0.0
201900012562,138 283 108,0,0,7,1,1,0.0
201900012563,138 283 106,1,2,7,1,1,0.0
201900012563,138 283 107,0,2,8,24,1,0.0
201900012564,138 283 104,0,2,1,12,1,0.0
201900012564,138 283 105,0,2,5,1,1,0.0
201900012565,138 283 103,9,0,3,1,1,0.0
201900012566,138 283 100,0,2,1,26,1,0.0
201900012566,138 283 101,0,2,4,1,1,0.0
201900012566,138 283 102,1,0,4,26,1,0.0
201900012567,138 283 099,4,0,1,26,1,0.0
201900012568,138 283 097,0,2,3,2,1,0.0
201900012568,138 283 098,0,2,5,2,1,0.0
201900012569,138 283 093,0,2,9,1,1,0.0
201900012569,138 283 094,0,0,4,23,1,0.0
201900012569,138 283 095,0,0,3,1,1,0.0
201900012569,138 283 096,0,2,1,1,1,0.0
201900012570,138 283 091,0,2,0,0,0,0.0
201900012570,138 283 092,0,2,1,12,1,0.0
201900012571,138 283 087,0,2,8,17,1,0.0
201900012571,138 283 088,0,2,8,1,1,0.0
201900012571,138 283 089,0,2,1,1,1,0.0
201900012571,138 283 090,4,2,8,6,1,0.0
201900012572,138 283 085,0,2,1,11,1,0.0
201900012572,138 283 086,0,2,1,5,1,0.0
201900012573,138 283 083,0,2,1,2,1,0.0
201900012573,138 283 084,0,2,4,23,1,0.0
201900012574,138 283 082,4,0,1,16,1,0.0
201900012575,138 283 080,0,2,1,26,1,0.0
201900012575,138 283 081,4,2,1,18,1,0.0
201900012576,138 283 077,0,2,7,12,1,0.0
201900012576,138 283 078,0,2,8,13,4,0.0
201900012576,138 283 079,0,2,8,1,1,0.0
201900012577,138 283 075,0,2,4,2,1,0.0
201900012577,138 283 076,0,2,1,2,1,0.0
201900012578,138 283 071,0,2,1,23,1,0.0
201900012578,138 283 072,0,2,4,12,1,0.0
201900012578,138 283 073,0,2,4,12,1,0.0
201900012578,138 283 074,0,2,1,26,1,0.0
201900012579,138 283 070,3,0,1,12,1,0.0
201900012580,138 283 067,0,2,4,9,1,0.0
201900012580,138 283 068,0,2,1,2,1,0.0
201900012580,138 283 069,0,2,1,2,1,0.0
201900012581,138 283 065,0,2,4,2,1,0.0
201900012581,138 283 066,0,2,1,2,1,0.0
201900012582,138 283 064,1,1,7,1,1,0.0
201900012583,138 283 060,0,2,3,5,1,0.0
201900012583,138 283 061,0,2,3,1,1,0.0
201900012584,138 283 055,0,2,1,2,1,0.0
201900012584,138 283 056,0,2,1,11,1,0.0
201900012584,138 283 057,0,2,4,2,1,0.0
201900012584,138 283 058,0,2,4,2,1,0.0
201900012584,138 283 059,0,2,4,2,1,0.0
201900012585,138 283 053,0,2,1,2,1,0.0
201900012585,138 283 054,0,2,4,2,1,0.0
201900012586,138 283 051,0,2,2,12,1,0.0
201900012586,138 283 052,3,2,8,1,1,0.0
201900012587,138 283 046,0,2,4,23,1,0.0
201900012587,138 283 047,0,2,4,23,1,0.0
201900012587,138 283 048,0,2,1,21,1,0.0
201900012588,138 283 041,0,2,1,2,1,0.0
201900012588,138 283 042,0,2,4,23,1,0.0
201900012588,138 283 043,0,2,4,23,1,0.0
201900012589,138 283 038,0,2,4,23,1,0.0
201900012589,138 283 039,0,2,4,23,1,0.0
201900012589,138 283 040,0,2,1,2,1,0.0
201900012590,138 283 037,0,0,7,0,1,0.0
201900012591,138 283 036,3,0,1,14,1,0.0
201900012592,138 283 033,3,0,6,21,1,0.0
201900012593,138 283 030,0,2,1,1,1,0.0
201900012593,138 283 031,0,2,4,2,1,0.0
201900012593,138 283 032,0,2,4,2,1,0.0
201900012594,138 283 028,0,2,8,1,1,0.0
201900012594,138 283 029,0,2,2,12,1,0.0
201900012595,138 283 025,3,2,1,2,1,0.0
201900012595,138 283 026,3,2,4,1,1,0.0
201900012596,138 283 018,0,2,6,1,1,0.0
201900012596,138 283 019,0,2,5,0,1,0.0
201900012596,138 283 020,0,2,3,1,1,0.0
201900012596,138 283 021,0,2,3,18,1,0.0
201900012597,138 283 016,0,2,5,3,1,0.0
201900012597,138 283 017,0,2,3,3,1,0.0
201900012598,138 283 013,4,2,6,13,1,0.0
201900012598,138 283 014,0,2,2,1,1,0.0
201900012598,138 283 015,0,2,1,1,1,0.0
201900012599,138 283 010,0,2,7,1,1,0.0
201900012599,138 283 011,0,2,2,1,1,0.0
201900012599,138 283 012,0,2,4,9,1,0.0
201900012600,138 283 007,0,2,1,2,1,0.0
201900012600,138 283 008,0,2,4,2,1,0.0
201900012600,138 283 009,0,2,3,2,1,0.0
201900012601,138 283 005,0,2,4,1,1,0.0
201900012601,138 283 006,0,2,1,1,1,0.0
201900012602,138 283 001,0,2,5,2,1,0.0
201900012602,138 283 002,0,2,1,3,1,0.0
201900012602,138 283 003,0,2,4,2,1,0.0
201900012602,138 283 004,0,2,4,3,1,0.0
201900012603,138 282 999,0,2,2,1,0,0.0
201900012603,138 283 000,0,2,6,3,0,0.0
201900012604,138 282 996,0,2,7,1,1,0.0
201900012604,138 282 997,0,2,2,3,1,0.0
201900012604,138 282 998,0,2,3,11,1,0.0
201900012605,138 282 993,0,2,2,3,0,0.0
201900012605,138 282 994,0,2,3,11,0,0.0
201900012605,138 282 995,0,2,7,1,0,0.0
201900012606,138 282 991,1,0,2,1,1,0.0
201900012606,138 282 992,0,2,6,23,1,0.0
201900012607,138 282 989,0,2,3,2,0,0.0
201900012607,138 282 990,0,2,3,2,0,0.0
201900012608,138 282 988,2,0,2,14,1,0.0
201900012609,138 282 987,13,0,1,18,1,0.0
201900012610,138 282 985,0,2,4,1,1,0.0
201900012610,138 282 986,0,2,1,12,1,0.0
201900012611,138 282 983,14,2,1,2,1,0.0
201900012611,138 282 984,14,2,4,2,1,0.0
201900012612,138 282 980,0,2,1,2,1,0.0
201900012612,138 282 981,0,2,4,2,1,0.0
201900012612,138 282 982,0,2,4,2,1,0.0
201900012613,138 282 978,0,2,7,1,1,0.0
201900012613,138 282 979,0,2,8,1,1,0.0
201900012614,138 282 975,0,2,3,1,1,0.0
201900012614,138 282 976,0,2,2,1,1,0.0
201900012614,138 282 977,0,2,3,3,1,0.0
201900012615,138 282 974,4,0,9,12,1,0.0
201900012616,138 282 972,0,2,3,2,1,0.0
201900012616,138 282 973,0,2,4,2,1,0.0
201900012617,138 282 967,0,2,4,2,1,0.0
201900012617,138 282 968,0,2,1,2,1,0.0
201900012618,138 282 965,0,2,1,2,1,0.0
201900012618,138 282 966,0,2,4,1,1,0.0
201900012619,138 282 963,4,2,7,14,0,0.0
201900012619,138 282 964,0,2,8,1,0,0.0
201900012620,138 282 962,0,2,3,13,1,0.0
201900012621,138 282 959,0,2,4,2,1,0.0
201900012621,138 282 960,0,2,4,2,1,0.0
201900012621,138 282 961,0,2,1,1,1,0.0
201900012622,138 282 957,0,2,1,3,0,0.0
201900012622,138 282 958,0,2,5,1,0,0.0
201900012623,138 282 955,0,2,4,1,1,0.0
201900012623,138 282 956,0,2,1,9,1,0.0
201900012624,138 282 954,0,2,2,1,0,0.0
201900012625,138 282 952,0,2,4,11,1,0.0
201900012625,138 282 953,0,2,1,3,1,0.0
201900012626,138 282 950,0,2,1,1,1,0.0
201900012626,138 282 951,0,2,4,23,1,0.0
201900012627,138 282 948,0,2,4,1,1,0.0
201900012627,138 282 949,0,2,1,1,1,0.0
201900012628,138 282 946,0,2,1,2,1,0.0
201900012628,138 282 947,0,2,4,2,1,0.0
201900012629,138 282 944,0,2,4,1,1,0.0
201900012629,138 282 945,0,2,1,2,1,0.0
201900012630,138 282 942,0,2,1,2,1,0.0
201900012630,138 282 943,0,2,4,2,1,0.0
201900012631,138 282 940,0,2,4,2,1,0.0
201900012631,138 282 941,0,2,1,2,1,0.0
201900012632,138 282 939,4,0,1,0,1,0.0
201900012633,138 282 937,0,0,0,0,1,0.0
201900012633,138 282 938,0,0,0,0,1,0.0
201900012634,138 282 934,0,2,4,2,1,0.0
201900012634,138 282 935,0,2,4,2,1,0.0
201900012634,138 282 936,0,2,1,2,1,0.0
201900012635,138 282 933,9,0,3,1,1,0.0
201900012636,138 282 931,0,2,1,2,1,0.0
201900012636,138 282 932,0,2,4,2,1,0.0
201900012637,138 282 929,0,2,4,2,1,0.0
201900012637,138 282 930,0,2,1,2,1,0.0
201900012638,138 282 925,0,2,0,0,0,0.0
201900012638,138 282 926,0,2,2,0,0,0.0
201900012638,138 282 927,0,2,3,0,0,0.0
201900012638,138 282 928,0,2,3,11,0,0.0
201900012639,138 282 923,0,2,4,2,1,0.0
201900012639,138 282 924,0,2,1,2,1,0.0
201900012640,138 282 920,0,2,3,1,1,0.0
201900012640,138 282 921,0,2,3,3,1,0.0
201900012640,138 282 922,0,0,5,14,0,0.0
201900012641,138 282 918,0,2,0,12,0,0.0
201900012641,138 282 919,0,2,2,0,1,0.0
201900012642,138 282 917,4,0,2,1,1,0.0
201900012643,138 282 914,0,2,4,1,1,0.0
201900012643,138 282 915,0,2,4,2,1,0.0
201900012643,138 282 916,0,2,1,2,1,0.0
201900012644,138 282 912,0,2,8,11,1,0.0
